roundID,subjectID,numSelected,payoff
{"class":"gov.sandia.genlist.survey.Survey","id":452,"surveyAnswers":{"question6":"3","question1":"1","question2":"2","question3":"3","question4":"3","question5":"2"},"surveyCompletionTime":1453934348105,"surveyName":"Could we fly from London to New York in an hour?","username":"Alex"}
{"class":"gov.sandia.genlist.survey.Survey","id":453,"surveyAnswers":{"question6":"2","question1":"1","question2":"2","question3":"3","question4":"2","question5":"2"},"surveyCompletionTime":1453934353251,"surveyName":"Could we fly from London to New York in an hour?","username":"trishS"}
{"class":"gov.sandia.genlist.survey.Survey","id":454,"surveyAnswers":{"question6":"1","question1":"3","question2":"1","question3":"4","question4":"1","question5":"1"},"surveyCompletionTime":1453934388121,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"jessieg"}
{"class":"gov.sandia.genlist.survey.Survey","id":455,"surveyAnswers":{"question6":"3","question1":"3","question2":"1","question3":"4","question4":"3","question5":"3"},"surveyCompletionTime":1453934424467,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"Alex"}
{"class":"gov.sandia.genlist.survey.Survey","id":456,"surveyAnswers":{"question7":"4","question6":"1","question8":"1","question1":"2","question2":"1","question3":"1","question4":"1","question5":"2"},"surveyCompletionTime":1453934427370,"surveyName":"Group Identity Questions","username":"jessieg"}
{"class":"gov.sandia.genlist.survey.Survey","id":457,"surveyAnswers":{"question1":"4","question2":"4","question3":"3","question4":"4","question5":"3"},"surveyCompletionTime":1453934443507,"surveyName":"Trust Questions","username":"jessieg"}
{"class":"gov.sandia.genlist.survey.Survey","id":458,"surveyAnswers":{"question6":"1","question1":"3","question2":"1","question3":"4","question4":"2","question5":"1"},"surveyCompletionTime":1453934467115,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"trishS"}
{"class":"gov.sandia.genlist.survey.Survey","id":459,"surveyAnswers":{"question7":"1","question6":"5","question8":"1","question1":"1","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453934477503,"surveyName":"Group Identity Questions","username":"Alex"}
{"class":"gov.sandia.genlist.survey.Survey","id":460,"surveyAnswers":{"question1":"3","question2":"3","question3":"3","question4":"3","question5":"3"},"surveyCompletionTime":1453934496389,"surveyName":"Trust Questions","username":"Alex"}
{"class":"gov.sandia.genlist.survey.Survey","id":461,"surveyAnswers":{"question7":"4","question6":"2","question8":"6","question1":"2","question2":"2","question3":"1","question4":"1","question5":"2"},"surveyCompletionTime":1453934505184,"surveyName":"Group Identity Questions","username":"trishS"}
{"class":"gov.sandia.genlist.survey.Survey","id":462,"surveyAnswers":{"question1":"5","question2":"5","question3":"4","question4":"5","question5":"4"},"surveyCompletionTime":1453934516985,"surveyName":"Trust Questions","username":"trishS"}
{"class":"gov.sandia.genlist.survey.Survey","id":463,"surveyAnswers":{"question6":"1","question1":"3","question2":"1","question3":"4","question4":"2","question5":"1"},"surveyCompletionTime":1453934525923,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"Tlester93"}
{"class":"gov.sandia.genlist.survey.Survey","id":464,"surveyAnswers":{"question7":"3","question6":"4","question8":"7","question1":"2","question2":"2","question3":"2","question4":"1","question5":"2"},"surveyCompletionTime":1453934578331,"surveyName":"Group Identity Questions","username":"Tlester93"}
{"class":"gov.sandia.genlist.survey.Survey","id":465,"surveyAnswers":{"question1":"4","question2":"4","question3":"3","question4":"3","question5":"4"},"surveyCompletionTime":1453934596766,"surveyName":"Trust Questions","username":"Tlester93"}
{"class":"gov.sandia.genlist.survey.Survey","id":466,"surveyAnswers":{"question6":"1","question1":"3","question2":"1","question3":"4","question4":"1","question5":"1"},"surveyCompletionTime":1453934598604,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"Cnwenberg"}
{"class":"gov.sandia.genlist.survey.Survey","id":467,"surveyAnswers":{"question7":"2","question6":"2","question8":"2","question1":"2","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453934627602,"surveyName":"Group Identity Questions","username":"boss82"}
{"class":"gov.sandia.genlist.survey.Survey","id":468,"surveyAnswers":{"question1":"3","question2":"4","question3":"4","question4":"4","question5":"4"},"surveyCompletionTime":1453934659560,"surveyName":"Trust Questions","username":"boss82"}
{"class":"gov.sandia.genlist.survey.Survey","id":469,"surveyAnswers":{"question7":"4","question6":"3","question8":"1","question1":"1","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453934704037,"surveyName":"Group Identity Questions","username":"Cnwenberg"}
{"class":"gov.sandia.genlist.survey.Survey","id":470,"surveyAnswers":{"question6":"3","question1":"1","question2":"2","question3":"3","question4":"4","question5":"3"},"surveyCompletionTime":1453934742932,"surveyName":"Could we fly from London to New York in an hour?","username":"TR"}
{"class":"gov.sandia.genlist.survey.Survey","id":471,"surveyAnswers":{"question7":"2","question6":"2","question8":"2","question1":"2","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453934747496,"surveyName":"Group Identity Questions","username":"tavisc"}
{"class":"gov.sandia.genlist.survey.Survey","id":472,"surveyAnswers":{"question1":"5","question2":"3","question3":"3","question4":"3","question5":"3"},"surveyCompletionTime":1453934750139,"surveyName":"Trust Questions","username":"Cnwenberg"}
{"class":"gov.sandia.genlist.survey.Survey","id":473,"surveyAnswers":{"question6":"4","question1":"1","question2":"2","question3":"3","question4":"4","question5":"3"},"surveyCompletionTime":1453934757762,"surveyName":"Could we fly from London to New York in an hour?","username":"KSIM"}
{"class":"gov.sandia.genlist.survey.Survey","id":474,"surveyAnswers":{"question1":"3","question2":"4","question3":"3","question4":"4","question5":"4"},"surveyCompletionTime":1453934763769,"surveyName":"Trust Questions","username":"tavisc"}
{"class":"gov.sandia.genlist.survey.Survey","id":475,"surveyAnswers":{"question6":"1","question1":"1","question2":"1","question3":"4","question4":"1","question5":"1"},"surveyCompletionTime":1453934847111,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"TR"}
{"class":"gov.sandia.genlist.survey.Survey","id":476,"surveyAnswers":{"question7":"3","question6":"5","question8":"1","question1":"1","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453934884896,"surveyName":"Group Identity Questions","username":"tjamie7"}
{"class":"gov.sandia.genlist.survey.Survey","id":477,"surveyAnswers":{"question7":"2","question6":"3","question8":"1","question1":"1","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453934885370,"surveyName":"Group Identity Questions","username":"TR"}
{"class":"gov.sandia.genlist.survey.Survey","id":478,"surveyAnswers":{"question6":"3","question1":"3","question2":"1","question3":"4","question4":"3","question5":"1"},"surveyCompletionTime":1453934891512,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"KSIM"}
{"class":"gov.sandia.genlist.survey.Survey","id":479,"surveyAnswers":{"question7":"3","question6":"4","question8":"2","question1":"3","question2":"1","question3":"1","question4":"2","question5":"2"},"surveyCompletionTime":1453934895319,"surveyName":"Group Identity Questions","username":"pattiann7163"}
{"class":"gov.sandia.genlist.survey.Survey","id":480,"surveyAnswers":{"question1":"3","question2":"1","question3":"3","question4":"3","question5":"3"},"surveyCompletionTime":1453934900972,"surveyName":"Trust Questions","username":"TR"}
{"class":"gov.sandia.genlist.survey.Survey","id":481,"surveyAnswers":{"question1":"5","question2":"4","question3":"2","question4":"5","question5":"5"},"surveyCompletionTime":1453934916551,"surveyName":"Trust Questions","username":"tjamie7"}
{"class":"gov.sandia.genlist.survey.Survey","id":482,"surveyAnswers":{"question1":"2","question2":"4","question3":"3","question4":"2","question5":"3"},"surveyCompletionTime":1453934923861,"surveyName":"Trust Questions","username":"pattiann7163"}
{"class":"gov.sandia.genlist.survey.Survey","id":483,"surveyAnswers":{"question7":"2","question6":"4","question8":"3","question1":"2","question2":"1","question3":"1","question4":"1","question5":"1"},"surveyCompletionTime":1453934923907,"surveyName":"Group Identity Questions","username":"KSIM"}
{"class":"gov.sandia.genlist.survey.Survey","id":484,"surveyAnswers":{"question7":"2","question6":"2","question8":"5","question1":"2","question2":"1","question3":"1","question4":"2","question5":"1"},"surveyCompletionTime":1453934933665,"surveyName":"Group Identity Questions","username":"reese"}
{"class":"gov.sandia.genlist.survey.Survey","id":485,"surveyAnswers":{"question1":"5","question2":"4","question3":"5","question4":"4","question5":"4"},"surveyCompletionTime":1453934937119,"surveyName":"Trust Questions","username":"KSIM"}
{"class":"gov.sandia.genlist.survey.Survey","id":486,"surveyAnswers":{"question7":"4","question6":"1","question8":"10","question1":"3","question2":"2","question3":"2","question4":"3","question5":"3"},"surveyCompletionTime":1453934946407,"surveyName":"Group Identity Questions","username":"ACRKDBKAS8GM1"}
{"class":"gov.sandia.genlist.survey.Survey","id":487,"surveyAnswers":{"question1":"4","question2":"4","question3":"4","question4":"4","question5":"4"},"surveyCompletionTime":1453934951079,"surveyName":"Trust Questions","username":"reese"}
{"class":"gov.sandia.genlist.survey.Survey","id":488,"surveyAnswers":{"question1":"5","question2":"5","question3":"5","question4":"5","question5":"4"},"surveyCompletionTime":1453934974156,"surveyName":"Trust Questions","username":"ACRKDBKAS8GM1"}
{"class":"gov.sandia.genlist.survey.Survey","id":489,"surveyAnswers":{"question7":"2","question6":"4","question8":"6","question1":"2","question2":"2","question3":"2","question4":"2","question5":"2"},"surveyCompletionTime":1453935003127,"surveyName":"Group Identity Questions","username":"Winchester2"}
{"class":"gov.sandia.genlist.survey.Survey","id":490,"surveyAnswers":{"question1":"5","question2":"4","question3":"4","question4":"3","question5":"4"},"surveyCompletionTime":1453935035221,"surveyName":"Trust Questions","username":"Winchester2"}
{"class":"gov.sandia.genlist.survey.Survey","id":491,"surveyAnswers":{"question7":"2","question6":"4","question8":"6","question1":"2","question2":"2","question3":"2","question4":"2","question5":"1"},"surveyCompletionTime":1453935063630,"surveyName":"Group Identity Questions","username":"emichelle"}
{"class":"gov.sandia.genlist.survey.Survey","id":492,"surveyAnswers":{"question1":"4","question2":"3","question3":"2","question4":"4","question5":"2"},"surveyCompletionTime":1453935083539,"surveyName":"Trust Questions","username":"emichelle"}
{"class":"gov.sandia.genlist.survey.Survey","id":493,"surveyAnswers":{"question6":"1","question1":"1","question2":"2","question3":"3","question4":"2","question5":"1"},"surveyCompletionTime":1453935133381,"surveyName":"Could we fly from London to New York in an hour?","username":"Aszuberla"}
{"class":"gov.sandia.genlist.survey.Survey","id":494,"surveyAnswers":{"question6":"3","question1":"1","question2":"2","question3":"3","question4":"1","question5":"1"},"surveyCompletionTime":1453935200995,"surveyName":"Could we fly from London to New York in an hour?","username":"A1THXHPVWVEWNZ"}
{"class":"gov.sandia.genlist.survey.Survey","id":495,"surveyAnswers":{"question7":"2","question6":"4","question8":"9","question1":"2","question2":"3","question3":"2","question4":"2","question5":"2"},"surveyCompletionTime":1453935210789,"surveyName":"Group Identity Questions","username":"Alvin"}
{"class":"gov.sandia.genlist.survey.Survey","id":496,"surveyAnswers":{"question6":"1","question1":"3","question2":"1","question3":"4","question4":"2","question5":"1"},"surveyCompletionTime":1453935218501,"surveyName":"Why are environmentalists putting graffiti on tortoises?","username":"Aszuberla"}
{"class":"gov.sandia.genlist.survey.Survey","id":497,"surveyAnswers":{"question1":"4","question2":"3","question3":"4","question4":"3","question5":"4"},"surveyCompletionTime":1453935219860,"surveyName":"Trust Questions","username":"Alvin"}
{"class":"gov.sandia.genlist.survey.Survey","id":498,"surveyAnswers":{"question7":"2","question6":"2","question8":"2","question1":"2","question2":"2","question3":"2","question4":"2","question5":"2"},"surveyCompletionTime":1453935241588,"surveyName":"Group Identity Questions","username":"Aszuberla"}
{"class":"gov.sandia.genlist.survey.Survey","id":499,"surveyAnswers":{"question1":"1","question2":"2","question3":"1","question4":"2","question5":"4"},"surveyCompletionTime":1453935250004,"surveyName":"Trust Questions","username":"Aszuberla"}
